timestamp,velocity_m_s,pressure_bar,power_W,position_deg
1748842756.6531386,0,-0.8715,0.0,201.46627565982405
1748842756.6631346,0,-0.8715,0.0,201.46627565982405
1748842756.6716716,0,-0.8715,0.0,201.46627565982405
1748842756.6819234,0,-0.8715,0.0,201.46627565982405
1748842756.6916442,0,-0.8715,0.0,201.46627565982405
1748842756.7031138,0,-0.8715,0.0,201.46627565982405
1748842756.712258,0,-0.8715,0.0,201.46627565982405
1748842756.7244956,0,-0.8715,0.0,201.46627565982405
1748842756.7435215,0,-0.8715,0.0,201.46627565982405
1748842756.7737727,0,-0.8715,0.0,201.46627565982405
1748842756.793285,0,-0.8715,0.0,201.46627565982405
1748842756.8987737,0,-0.8715,0.0,201.46627565982405
1748842756.918247,0,-0.8715,0.0,201.46627565982405
1748842756.935389,0,-0.8715,0.0,201.46627565982405
1748842756.967269,0,-0.8715,0.0,201.46627565982405
1748842756.984326,0,-0.8715,0.0,201.46627565982405
1748842757.0011876,0,-0.8715,0.0,201.46627565982405
1748842757.017701,0,-0.8715,0.0,201.46627565982405
1748842757.034699,0,-0.8715,0.0,201.46627565982405
1748842757.052225,0,-0.8715,0.0,201.46627565982405
1748842757.068826,0,-0.8715,0.0,201.46627565982405
1748842757.1023,0,-0.8715,0.0,201.46627565982405
1748842757.1189237,0,-0.8715,0.0,201.46627565982405
1748842757.1353815,0,-0.8715,0.0,201.46627565982405
1748842757.1687663,0,-0.8715,0.0,201.46627565982405
1748842757.1848617,0,-0.8715,0.0,201.46627565982405
1748842757.2018404,0,-0.8715,0.0,201.46627565982405
1748842757.218959,0,-0.8715,0.0,201.46627565982405
1748842757.2359114,0,-0.8715,0.0,201.46627565982405
1748842757.252946,0,-0.8715,0.0,201.46627565982405
1748842757.2697802,0,-0.8715,0.0,201.46627565982405
1748842757.2868118,0,-0.8715,0.0,201.46627565982405
1748842757.3034618,0,-0.8715,0.0,201.46627565982405
1748842757.3214412,0,-0.8715,0.0,201.46627565982405
1748842757.3514493,0,-0.8715,0.0,201.46627565982405
1748842757.3848386,0,-0.8715,0.0,201.46627565982405
1748842757.4031029,0,-0.8715,0.0,201.46627565982405
1748842757.4206102,0,-0.8715,0.0,201.46627565982405
1748842757.4397292,0,-0.8715,0.0,201.46627565982405
1748842757.4517283,0,-0.8715,0.0,201.46627565982405
1748842757.468875,0,-0.8715,0.0,201.46627565982405
1748842757.486638,0,-0.8715,0.0,201.46627565982405
1748842757.504643,0,-0.8715,0.0,201.46627565982405
1748842757.5368438,0,-0.8715,0.0,201.46627565982405
1748842757.552231,0,-0.8715,0.0,201.46627565982405
1748842757.584829,0,-0.8715,0.0,201.46627565982405
1748842757.6014657,0,-0.8715,0.0,201.46627565982405
1748842757.6175501,0,-0.8715,0.0,201.46627565982405
1748842757.6336112,0,-0.8715,0.0,201.46627565982405
1748842757.6500297,0,-0.8715,0.0,201.46627565982405
1748842757.6660006,0,-0.8715,0.0,201.46627565982405
1748842757.6825144,0,-0.8715,0.0,201.46627565982405
1748842757.6989071,0,-0.8715,0.0,201.46627565982405
1748842757.7159393,0,-0.8715,0.0,201.46627565982405
1748842757.7321203,0,-0.8715,0.0,201.46627565982405
1748842757.748672,0,-0.8715,0.0,201.46627565982405
1748842757.7817261,0,-0.8715,0.0,201.46627565982405
1748842757.798579,0,-0.8715,0.0,201.46627565982405
1748842757.9477737,0,-0.8715,0.0,201.46627565982405
1748842757.9677432,0,-0.8715,0.0,201.46627565982405
1748842757.9847763,0,-0.8715,0.0,201.46627565982405
1748842758.0004077,0,-0.8715,0.0,201.46627565982405
1748842758.016072,0,-0.8715,0.0,201.46627565982405
1748842758.0326662,0,-0.8715,0.0,201.46627565982405
1748842758.048022,0,-0.8715,0.0,201.46627565982405
1748842758.06488,0,-0.8715,0.0,201.46627565982405
1748842758.082374,0,-0.8715,0.0,201.46627565982405
1748842758.0987356,0,-0.8715,0.0,201.46627565982405
1748842758.1155891,0,-0.8715,0.0,201.46627565982405
1748842758.1310716,0,-0.8715,0.0,201.46627565982405
1748842758.1478848,0,-0.8715,0.0,201.46627565982405
1748842758.164083,0,-0.8715,0.0,201.46627565982405
1748842758.1983101,0,-0.8715,0.0,201.46627565982405
1748842758.2147443,0,-0.8715,0.0,201.46627565982405
1748842758.2320118,0,-0.8715,0.0,201.46627565982405
1748842758.2494016,0,-0.8715,0.0,201.46627565982405
1748842758.2657492,0,-0.8715,0.0,201.46627565982405
1748842758.2823753,0,-0.8715,0.0,201.46627565982405
1748842758.299388,0,-0.8715,0.0,201.46627565982405
1748842758.316251,0,-0.8715,0.0,201.46627565982405
1748842758.3326056,0,-0.8715,0.0,201.46627565982405
1748842758.3488953,0,-0.8715,0.0,201.46627565982405
1748842758.366205,0,-0.8715,0.0,201.46627565982405
1748842758.3990724,0,-0.8715,0.0,201.46627565982405
1748842758.4150393,0,-0.8715,0.0,201.46627565982405
1748842758.4315817,0,-0.8715,0.0,201.46627565982405
1748842758.4478245,0,-0.8715,0.0,201.46627565982405
1748842758.4644625,0,-0.8715,0.0,201.46627565982405
1748842758.4815023,0,-0.8715,0.0,201.46627565982405
1748842758.4983473,0,-0.8715,0.0,201.46627565982405
1748842758.5153477,0,-0.8715,0.0,201.46627565982405
1748842758.5318587,0,-0.8715,0.0,201.46627565982405
1748842758.5487099,0,-0.8715,0.0,201.46627565982405
1748842758.5650003,0,-0.8715,0.0,201.46627565982405
1748842758.5979607,0,-0.8715,0.0,201.46627565982405
1748842758.6155343,0,-0.8715,0.0,201.46627565982405
1748842758.6314795,0,-0.8715,0.0,201.46627565982405
1748842758.6476204,0,-0.8715,0.0,201.46627565982405
1748842758.6635041,0,-0.8715,0.0,201.46627565982405
1748842758.679678,0,-0.8715,0.0,201.46627565982405
1748842758.696066,0,-0.8715,0.0,201.46627565982405
1748842758.712667,0,-0.8715,0.0,201.46627565982405
1748842758.7290926,0,-0.8715,0.0,201.46627565982405
1748842758.7461722,0,-0.8715,0.0,201.46627565982405
1748842758.7630773,0,-0.8715,0.0,201.46627565982405
1748842758.7963772,0,-0.8715,0.0,201.46627565982405
1748842758.9426484,0,-0.8715,0.0,201.46627565982405
1748842758.9608352,0,-0.8715,0.0,201.46627565982405
1748842758.9773421,0,-0.8715,0.0,201.46627565982405
1748842759.0274599,0,-0.8715,0.0,201.46627565982405
1748842759.044428,0,-0.8715,0.0,201.46627565982405
